#1:xobs                   2:yobs                    3:zobs                    4:vxobs                   5:vyobs                   6:vzobs                   7:q(AU)                   8:e                       9:i                       10:Omega                  11:omega                  12:M                      
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -1.60864459531008137e+01  -2.26584240427134453e+01  1.38117344195587091e+01   +7.50612290888853173e-01  +1.55277671407225926e-01  +1.50562584336308500e+01  +1.46400973136907851e+02  +2.25672723050385486e+02  +3.56885278453182650e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -1.60052002553166588e+01  -2.24980520081794353e+01  1.46935960567393877e+01   +7.68128556889914660e-01  +1.47867706724989917e-01  +1.81821603329170856e+01  +1.46414684194917669e+02  +2.28075603205699139e+02  +9.64848189021576630e+00  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -1.59058999580249161e+01  -2.23020417437489762e+01  1.57714269466268835e+01   +7.96928562329841772e-01  +1.38268250169290619e-01  +2.15591272893152102e+01  +1.46465606975367336e+02  +2.34054345148574441e+02  +2.83774992743007566e+01  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -1.57975723609793750e+01  -2.20882123643702961e+01  1.69472424628677913e+01   +8.35379447017497334e-01  +1.26816711412293642e-01  +2.48332852356156977e+01  +1.46525951332582054e+02  +2.46223203282673154e+02  +4.84666646989724441e+01  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -1.56711901644262444e+01  -2.18387447550951634e+01  1.83190272318155181e+01   +8.84053955929204993e-01  +1.14585004451694464e-01  +2.82545693090151850e+01  +1.46564236983919386e+02  +2.66956446835874658e+02  +7.04547537004946491e+01  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -1.54996714691041397e+01  -2.15001815710789188e+01  2.01807351325302804e+01   +9.36177865980935886e-01  +1.17999115444436420e-01  +3.23938496782346661e+01  +1.46496468510161122e+02  +2.96509614708398260e+02  +1.06325416796958251e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -1.52739889752592646e+01  -2.10547036973733341e+01  2.26303507913655046e+01   +9.54373792139102672e-01  +1.80687799286574469e-01  +3.72993305757553273e+01  +1.46366136350415843e+02  +3.22181577823110672e+02  +1.75849286100295700e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -1.48948423855998744e+01  -2.03063008695479468e+01  2.67457050982086706e+01   +9.77419929591706427e-01  +3.43423979933647483e-01  +4.43560743078665993e+01  +1.46498671978077994e+02  +3.41106830855911255e+02  +3.32780212019838700e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -1.32970103291781587e+01  -1.71523175237123944e+01  4.40889839627620219e+01   +9.83840031159918360e-01  +1.53108593081465849e+00  +6.34136033906715753e+01  +1.46521492956058069e+02  +3.54814121754058363e+02  -2.84255564285731339e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -1.72469817633744746e+01  -3.05019858199397191e+01  1.19420407594883642e+01   +9.77757646602047448e-01  +1.99297077090534652e-01  +1.20146143677356569e+01  +1.46475128238276142e+02  +3.50437786030238328e+02  +1.96482477880306419e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -1.72390366745085011e+01  -3.09134385648993302e+01  1.28534372232888945e+01   +9.82254898251923581e-01  +2.69300636724628450e-01  +1.44925151285881846e+01  +1.46481175271419744e+02  +3.57135478385009662e+02  +2.62757689080303351e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -1.72318860945291270e+01  -3.12837460353629844e+01  1.36736940407093694e+01   +9.90410174981193325e-01  +3.30669225078585760e-01  +1.63320874465029817e+01  +1.46541288573214445e+02  +3.59487638597666887e+02  +3.20912025685904382e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -1.72231464967765575e+01  -3.17363440548185594e+01  1.46762301508899533e+01   +9.93647002785535527e-01  +4.12941166385330516e-01  +1.82348959340687351e+01  +1.46515239228894472e+02  +2.98132113196753545e+00  +2.69928457303080478e+01  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -1.72136123901373885e+01  -3.22300873487700983e+01  1.57699059074505872e+01   +9.85742679492104590e-01  +4.96115255877980610e-01  +2.01260918325966074e+01  +1.46422712415654047e+02  +4.21689535796606307e+00  +9.61410178347749280e+01  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -1.72024892657250277e+01  -3.28061211917135580e+01  1.70458609567713317e+01   +9.79290775936901725e-01  +5.98337959663747587e-01  +2.21091219087512023e+01  +1.46464527668002489e+02  +5.83492643525046795e+00  +1.70133300513390338e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -1.71873935968796800e+01  -3.35878814071368197e+01  1.87775142379923388e+01   +9.74675955702764663e-01  +7.37615556619725443e-01  +2.45308471179586398e+01  +1.46658383785500121e+02  +7.25356376067270148e+00  +2.58836402072312467e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -1.71675308747147497e+01  -3.46165132695358579e+01  2.10560053974936601e+01   +9.76583065688841567e-01  +9.26470186506968774e-01  +2.72219684761894811e+01  +1.46816759314492202e+02  +8.27669551642979862e+00  +3.45007362839769087e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -1.71341615014776671e+01  -3.63446147983662371e+01  2.48838705454558848e+01   +9.77402119488242516e-01  +1.26976095981862680e+00  +3.09694398027422544e+01  +1.46742525074044181e+02  +9.39353668753676274e+00  -1.05278715273585590e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -1.69935334285499522e+01  -4.36273283841514115e+01  4.10155879547252553e+01   +9.72760186389662551e-01  +3.09901577528816574e+00  +4.15849517491684182e+01  +1.46601201406557607e+02  +1.11115467953540445e+01  -2.29886140510322184e+03  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -1.23924446754871340e+01  -3.17720284975099503e+01  1.01243291942923523e+01   +9.60180463820932362e-01  +1.56337724043881660e-01  +1.09807196321759246e+01  +1.46461222905387189e+02  +3.44823341928184419e+01  +1.05834111136043873e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -1.20110736567836724e+01  -3.22811768330518873e+01  1.08959016915393434e+01   +9.44187447991041595e-01  +2.25396429059450704e-01  +1.32183513201491767e+01  +1.46444484372365253e+02  +3.64874275666169083e+01  +1.65837307095770313e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -1.16678397399505585e+01  -3.27394103350396364e+01  1.15903169390616352e+01   +9.38958196021727809e-01  +2.79708941290158053e-01  +1.48933241768853843e+01  +1.46477131497012778e+02  +3.74475116769909562e+01  +2.17840202758745960e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -1.12483316193767529e+01  -3.32994735041357757e+01  1.24390466860333238e+01   +9.36814694320990515e-01  +3.42912617945554221e-01  +1.66799031325046023e+01  +1.46527611661955717e+02  +3.74309568221061539e+01  +2.80104667999213234e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -1.07906863969325997e+01  -3.39104515067861030e+01  1.33649336827297098e+01   +9.32368534127522186e-01  +4.21918857743635689e-01  +1.84000995200147131e+01  +1.46591177124167928e+02  +3.66769018634505883e+01  +3.46338401883714084e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -1.02567669707477567e+01  -3.46232591765448134e+01  1.44451351788754998e+01   +9.17908191340026991e-01  +4.98620655714432037e-01  +2.02421095704934366e+01  +1.46460946459062683e+02  +3.72278422402819160e+01  +5.94514155607741941e+01  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -9.53216203521118111e+00  -3.55906410140744995e+01  1.59111229236447791e+01   +9.00948419938509160e-01  +6.16289626837343563e-01  +2.26228778145662197e+01  +1.46789137215829214e+02  +3.69710867274036019e+01  +1.53302255354656353e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -8.57873448845253250e+00  -3.68635118529293493e+01  1.78400541667622576e+01   +8.99376112676729123e-01  +7.68160141627104220e-01  +2.53193516294576995e+01  +1.47339535082971054e+02  +3.63883523478995201e+01  +2.62463068769277641e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -6.97697620989799994e+00  -3.90019348622055020e+01  2.10806586551996169e+01   +8.87263077773533415e-01  +1.04477692393806909e+00  +2.90451817279238469e+01  +1.46837559980115600e+02  +3.64608925713792758e+01  -8.42397739646474442e+00  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -2.26709178846753900e-01  -4.80138604012978334e+01  3.47374918564713440e+01   +8.54548652241674311e-01  +2.50569058011745005e+00  +4.05438236061263808e+01  +1.46600094412376023e+02  +3.56744981059149424e+01  -1.72269553343600114e+03  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -2.08486538264207795e+01  -2.73953105726256716e+01  1.24119136985400313e+01   +9.28457010920273440e-01  +1.86984630856291273e-01  +1.09202565076445435e+01  +1.46488441921492637e+02  +3.07084537347706942e+02  +1.67259646734430476e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -2.11177604347122134e+01  -2.75677882985611262e+01  1.33594542345753062e+01   +9.33165998428043153e-01  +2.46825277844661323e-01  +1.37847344372175105e+01  +1.46421233882393608e+02  +3.19002110289032089e+02  +2.26061420194114532e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -2.13599563821745093e+01  -2.77230182519030386e+01  1.42122407170070524e+01   +9.41875982712291449e-01  +2.98313397888483323e-01  +1.59381227957602505e+01  +1.46435046137418766e+02  +3.26199819364755342e+02  +2.78915352850747581e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -2.16559736512950849e+01  -2.79127437504320426e+01  1.52545353066458524e+01   +9.57206548597001938e-01  +3.64693733761112027e-01  +1.81975080885585356e+01  +1.46535614243875727e+02  +3.30541084678118864e+02  +3.43889074992658209e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -2.19789015812448092e+01  -2.81197170215545889e+01  1.63915839498881795e+01   +9.67197974983903141e-01  +4.42273110016619619e-01  +2.02956250357051680e+01  +1.46484225932996537e+02  +3.35699575381554268e+02  +5.06649382863105018e+01  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -2.23556508328528167e+01  -2.83611858378642303e+01  1.77181407003375639e+01   +9.64581915135518053e-01  +5.36284547255783117e-01  +2.25291225883316955e+01  +1.46405405334377406e+02  +3.38706580165048081e+02  +1.25660020635047275e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -2.28669533886065466e+01  -2.86888935171415973e+01  1.95184677188045832e+01   +9.63930206228221231e-01  +6.69040206090539158e-01  +2.52035969347858497e+01  +1.46415606523514896e+02  +3.41955289144045594e+02  +2.18033762008197442e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -2.35397199093351333e+01  -2.91200878319802392e+01  2.18873190588927677e+01   +9.65527068533568400e-01  +8.51018566530514664e-01  +2.82529328793676342e+01  +1.46484219473982421e+02  +3.44675427164789141e+02  +3.17055695603021150e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -2.46699676641591630e+01  -2.98444942809091565e+01  2.58669893102409141e+01   +9.70103807483757796e-01  +1.18237482727251120e+00  +3.24818114580172050e+01  +1.46567170166571429e+02  +3.47218946029954850e+02  -5.79886038690405954e+01  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -2.94331546309175707e+01  -3.28973500299667378e+01  4.26384567980652491e+01   +9.76841798788503080e-01  +2.98059301027018408e+00  +4.39693996031211540e+01  +1.46574071006052236e+02  +3.50799479458688552e+02  -2.06553413760140802e+03  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -2.37602471195761247e+01  -2.96504552948924420e+01  1.04710714741936393e+01   +9.36139671971727760e-01  +3.06085930170981513e-01  +8.69687246382807189e+00  +1.46497110701164786e+02  +3.24052983191308783e+02  +2.83315792764322737e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -2.42533224427256613e+01  -2.99964056917714927e+01  1.12693164545099584e+01   +9.51645729734260315e-01  +4.05917237374398943e-01  +1.08084583456731185e+01  +1.46614285619783573e+02  +3.29298013874261301e+02  +1.04831482459588834e+01  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -2.46970902335602496e+01  -3.03077610489626430e+01  1.19877369367946471e+01   +9.57688020810256169e-01  +4.81270647435906584e-01  +1.23673391172125076e+01  +1.46462796276211520e+02  +3.33114831365957457e+02  +8.06550490520930339e+01  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -2.52394730890247416e+01  -3.06883064855296048e+01  1.28658064151425986e+01   +9.55351842812367069e-01  +5.82554490706985173e-01  +1.40407158141387818e+01  +1.46416639883751969e+02  +3.36095075227290238e+02  +1.57460461216660491e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -2.58311634768041891e+01  -3.11034469617844707e+01  1.38237003915221823e+01   +9.55300306877750693e-01  +6.90733901568771569e-01  +1.56282122409657234e+01  +1.46425982978010666e+02  +3.38538145977040699e+02  +2.30435680092336781e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -2.65214689292135439e+01  -3.15877775174151481e+01  1.49412433639650324e+01   +9.56178560018639545e-01  +8.16161165097882169e-01  +1.72554251938963752e+01  +1.46464076152456272e+02  +3.40545728217581711e+02  +3.00525703570414294e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -2.74583120431976653e+01  -3.22450832714853490e+01  1.64579088265660403e+01   +9.58166976665324577e-01  +9.87994429600801194e-01  +1.91780956483801361e+01  +1.46528458606556512e+02  +3.42371384782925929e+02  +3.59007621134276064e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -2.86910003510715157e+01  -3.31099592636829811e+01  1.84535212773568418e+01   +9.61026275763771753e-01  +1.22069759334919614e+00  +2.13388549195111743e+01  +1.46586274053476075e+02  +3.43905239735395412e+02  -7.80692563708982163e+01  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -3.07619167082995801e+01  -3.45629509305750133e+01  2.18061501946853831e+01   +9.64275158806744082e-01  +1.63423054790928690e+00  +2.43350624981786545e+01  +1.46618868172060047e+02  +3.45435243326856323e+02  -3.79396745357317059e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -3.94893499280464226e+01  -4.06862729553342746e+01  3.59350863462842511e+01   +9.68002664465170914e-01  +3.74985661829948080e+00  +3.25113210627726943e+01  +1.46598614996217037e+02  +3.47571246124535435e+02  -3.42067841639132712e+03  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -2.01921307350457120e+01  -3.25529101733761053e+01  1.03976058225020314e+01   +9.86126744469638550e-01  +3.43834530958744056e-01  +9.85197661964571658e+00  +1.46607399957702569e+02  +3.48413163386307133e+02  +3.34432772333733908e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -2.04107355670775235e+01  -3.31221263301385207e+01  1.11901995988420744e+01   +9.90275287430228857e-01  +4.45810633994806693e-01  +1.17076169029213943e+01  +1.46486146800824542e+02  +3.52776218077540818e+02  +6.00021400807295251e+01  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -2.06074799159061612e+01  -3.36344208712246910e+01  1.19035339975481129e+01   +9.83969259996924861e-01  +5.35027266146978042e-01  +1.31241994982412944e+01  +1.46438512776155846e+02  +3.54730983531190304e+02  +1.27871444140487512e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -2.08479452311411571e+01  -3.42605586436633445e+01  1.27753871515221604e+01   +9.80438204357640730e-01  +6.39646630600768540e-01  +1.46231171912411959e+01  +1.46471838192123442e+02  +3.56729567211512347e+02  +2.00426575995858599e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -2.11102710295793337e+01  -3.49436180317782430e+01  1.37264996831302106e+01   +9.78024469051640422e-01  +7.50835187338938947e-01  +1.60661996516109475e+01  +1.46574878318270606e+02  +3.58257831947329407e+02  +2.67720925888476472e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -2.14163177944238754e+01  -3.57405206512456175e+01  1.48361309700062716e+01   +9.77925574249403518e-01  +8.79174669248733220e-01  +1.75530393155695883e+01  +1.46738094940465487e+02  +3.59441089114668500e+02  +3.28770860000815958e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -2.18316669752843211e+01  -3.68220313490942033e+01  1.63420591450523531e+01   +9.80369605074141504e-01  +1.05550238353870629e+00  +1.92827236897377681e+01  +1.46847549060669309e+02  +5.18320469919711591e-01  -9.70240279672841766e+00  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -2.23781790553638587e+01  -3.82450717410002383e+01  1.83235435859024598e+01   +9.82546337658334212e-01  +1.29506067960658333e+00  +2.12365075839534079e+01  +1.46862021200580898e+02  +1.53620208609484554e+00  -1.18658379384548454e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -2.32963193498974839e+01  -4.06357795994023760e+01  2.16524374465306373e+01   +9.84075902168811911e-01  +1.72065678350923701e+00  +2.39891107340144565e+01  +1.46798963376917555e+02  +2.70136661223295826e+00  -4.52249647664864540e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -2.71656248768606083e+01  -5.07109055740970973e+01  3.56813472877493894e+01   +9.83948473692050962e-01  +3.89328642122655655e+00  +3.16669770298975664e+01  +1.46635896650018253e+02  +4.75522775577579360e+00  -3.64086596302630869e+03  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -1.79104456213891723e+01  -3.50895549560517850e+01  8.45768171440325034e+00   +9.92611593816331239e-01  +4.09661703109437170e-01  +8.20231998091215964e+00  +1.46592858239746079e+02  +5.04230223541851075e+00  +2.18164299396809511e+01  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -1.79535362139089472e+01  -3.58538976345584857e+01  9.10105055935107821e+00   +9.82325031786810743e-01  +5.16077077243657811e-01  +9.65393582137410178e+00  +1.46467021328280737e+02  +6.76189355618760857e+00  +1.09800745644400848e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -1.79923177471767417e+01  -3.65418060452145141e+01  9.68008251980412382e+00   +9.75542284711348850e-01  +6.09624064474590943e-01  +1.07488993743375971e+01  +1.46520674214464975e+02  +8.33447947136229494e+00  +1.76596293471509284e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -1.80397173989484934e+01  -3.73825829915718799e+01  1.03877882492467357e+01   +9.67530116856014422e-01  +7.18526584333606722e-01  +1.19453914858632402e+01  +1.46771595525814149e+02  +9.65504998521640623e+00  +2.46156137662005875e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -1.80914261099722218e+01  -3.82997942057799179e+01  1.11598308631841299e+01   +9.64419310310590028e-01  +8.32304647135480691e-01  +1.31112387980816543e+01  +1.47269282581731972e+02  +1.04229588144499665e+01  +3.07278302285642610e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -1.81517529394999038e+01  -3.93698739556892932e+01  1.20605472461110921e+01   +9.66888292588444775e-01  +9.63989831523882512e-01  +1.42263710499612088e+01  +1.47509227765496291e+02  +1.10637898367546104e+01  +3.54767332871496308e+02  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -1.82336250652874767e+01  -4.08221250448520152e+01  1.32829480515119638e+01   +9.68470356964482360e-01  +1.14566661383540414e+00  +1.55359742892796184e+01  +1.47538458511594030e+02  +1.18649681830221692e+01  -4.24883965961260159e+01  
-1.23269819960285008e+08  8.13546133972859830e+07   -1.13154202541130344e+04  -1.83413515465869104e+01  -4.27329817411187634e+01  1.48913701638815361e+01   +9.68487633407736137e-01  +1.39118389460354352e+00  +1.70442882932138922e+01  +1.47370477562981165e+02  +1.28375529592684874e+01  -1.87001470982650943e+02  
