#1:xobs                   2:yobs                    3:zobs                    4:vxobs                   5:vyobs                   6:vzobs                   7:q(AU)                   8:e                       9:i                       10:Omega                  11:omega                  12:M                      
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -1.03069137334041070e+01  -1.40153488094769791e+01  2.84347911738791437e+00   +5.93647016262175087e-01  +2.51959344899307824e-01  +1.11403539892047316e+01  +1.46599172631598407e+02  +1.82504422547535256e+02  +2.24974536517568851e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -9.81697336460364767e+00  -1.31710245338299963e+01  3.06044674763000701e+00   +4.68206562540921856e-01  +3.59293878262444077e-01  +1.31225066434457318e+01  +1.46545605428480172e+02  +1.82964359856633479e+02  +9.69873721260317438e+01  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -9.37602703268323268e+00  -1.24111326857477149e+01  3.25571761484789057e+00   +3.88576777369485260e-01  +4.18020471560046680e-01  +1.46042127874304484e+01  +1.46182840812760304e+02  +1.83112052868472887e+02  +3.59334997996519235e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -8.83709262700272724e+00  -1.14823759825360341e+01  3.49438200811419319e+00   +3.24589281718037748e-01  +5.08070950797569143e-01  +1.63199393265781865e+01  +1.46513772381963719e+02  +1.81539119974617876e+02  +2.56082959119225961e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -8.24916418444217570e+00  -1.04691868517596554e+01  3.75474316440470446e+00   +2.63182635911882346e-01  +5.80744381807880683e-01  +1.83157419810500031e+01  +1.46565911900674990e+02  +1.81921306116251827e+02  +1.56613525813678194e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -7.56324766812153193e+00  -9.28713286585388076e+00  4.05849784674363523e+00   +2.06294254785754611e-01  +6.56573213306957615e-01  +2.09289969977609758e+01  +1.46470189241686398e+02  +1.81794402404036816e+02  +5.78209641350231323e+01  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -6.63236096740065939e+00  -7.68291674212461828e+00  4.47073634420361277e+00   +1.55539402634654239e-01  +7.31190094610257746e-01  +2.47746040987531906e+01  +1.46429690789113693e+02  +1.81104381630892703e+02  +3.07134670190772113e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -5.40751004539951019e+00  -5.57210605300716466e+00  5.01315541980884483e+00   +1.05703110507534795e-01  +8.07525772706077949e-01  +3.17639554299498172e+01  +1.46541383265827022e+02  +1.81279943984668591e+02  +1.91845482957582050e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -3.34976049643758067e+00  -2.02594409528984443e+00  5.92441946682563536e+00   +5.71637448601559767e-02  +8.91433311428208142e-01  +4.98084970754570548e+01  +1.46507039753888535e+02  +1.81203354487291250e+02  +6.89971878340752767e+01  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  5.32218403133055773e+00   1.29185955836617268e+01   9.76474652211068062e+00   +1.63638945013697218e-01  +7.17259428956022349e-01  +1.37900512321927181e+02  +1.46232987424549833e+02  +1.84162128675631465e+02  +3.35947079295536412e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -1.39366297309497611e+01  -1.23353433398858954e+01  1.16970427088310513e+00   +5.57564641840649799e-01  +2.85606326791181919e-01  +8.98106280879253838e+00  +1.46616751107094359e+02  +1.93760657818362290e+02  +1.81047936716095336e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -1.37258982850374274e+01  -1.13617878742703695e+01  1.25791998985559794e+00   +4.38021020962190255e-01  +3.93252762096677810e-01  +1.01400030322245360e+01  +1.46497180183517429e+02  +1.92092802457439149e+02  +6.06007275088440522e+01  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -1.35362399837163281e+01  -1.04855879552163955e+01  1.33731413693084100e+00   +3.66773300935957114e-01  +4.67038935080773931e-01  +1.08560475970309831e+01  +1.46271520929691150e+02  +1.92089873105258022e+02  +3.29514165338239650e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -1.33044353932127635e+01  -9.41467694303931779e+00  1.43435142780058156e+00   +3.07199239555494275e-01  +5.34348221670985168e-01  +1.17095189992239597e+01  +1.46528433751352054e+02  +1.90218708575979235e+02  +2.34284837649949196e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -1.30515576581179644e+01  -8.24641038430068818e+00  1.54021029056757341e+00   +2.48305856073729458e-01  +6.06553252713991076e-01  +1.25985928369020748e+01  +1.46577904359027997e+02  +1.89816467945882323e+02  +1.43378313214833867e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -1.27565336338407000e+01  -6.88343273243894771e+00  1.66371229712906188e+00   +1.94951191221547165e-01  +6.79511988335051997e-01  +1.38726853366274039e+01  +1.46491150717901633e+02  +1.89246147895066713e+02  +5.51545933795973156e+01  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -1.23561438866072670e+01  -5.03367734776945142e+00  1.83132216317679841e+00   +1.44160484514048864e-01  +7.55472682109717519e-01  +1.56668434348025301e+01  +1.46363339518447589e+02  +1.87899261163589728e+02  +3.17214656555589613e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -1.18293152718264380e+01  -2.59978868373063321e+00  2.05186146060802832e+00   +9.40358042177713849e-02  +8.32716799247929185e-01  +1.91763291465472960e+01  +1.46518086567238612e+02  +1.87045031483050536e+02  +2.17294583799768986e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -1.09442431989946414e+01  1.48914427185457399e+00   2.42236748029249638e+00   +4.06179084051235123e-02  +9.25149274667911969e-01  +2.97426037308888134e+01  +1.46539583559696609e+02  +1.85345871532518402e+02  +1.17187827847386046e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -7.21429660634635717e+00  1.87210760132493945e+01   3.98378570610561011e+00   +7.63057657035406400e-02  +8.78932100497951230e-01  +1.53649237244715749e+02  +1.46539486340468414e+02  +1.93295935078468318e+02  +8.29537701388988893e+01  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -9.67152608167027594e+00  -1.51223416687795389e+01  -4.72408304405922941e+00  +4.19530530328607265e-01  +4.02204525742131447e-01  +8.10759547778667988e-01  +3.26633383119244627e+02  +3.58771031986470803e+02  +4.89663328525739772e+01  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -9.13270973965952138e+00  -1.43631706900019864e+01  -5.08923558008230170e+00  +3.47845316321479858e-01  +4.84235953279674336e-01  +2.73847675383618139e+00  +3.26533141349417576e+02  +3.58844460372126150e+02  +3.00168216646761437e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -8.64777503184984297e+00  -1.36799168091021883e+01  -5.41787286250306543e+00  +2.97922131642343324e-01  +5.38168682516724894e-01  +4.62320165304757058e+00  +3.26630649278958685e+02  +3.59239425500481161e+02  +2.19001926161856460e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -8.05507705563801224e+00  -1.28448287324468797e+01  -5.81954065212844451e+00  +2.46637817376976543e-01  +6.01737680237734107e-01  +7.07852666085170146e+00  +3.26608446752252519e+02  +3.59598150981012111e+02  +1.34467934507100296e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -7.40849744522510711e+00  -1.19338235579138150e+01  -6.25772369535613215e+00  +2.02056330824488567e-01  +6.62108147164562566e-01  +1.00113808372757589e+01  +3.26482021333172952e+02  +3.59560926220212082e+02  +5.66522354179040519e+01  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -6.65415456641004965e+00  -1.08709841876252398e+01  -6.76893724578843337e+00  +1.65345117217704340e-01  +7.21519964116217882e-01  +1.36141365254947750e+01  +3.26225977579154517e+02  +3.59502074865450709e+02  +3.40795220411950368e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -5.63040351658961669e+00  -9.42855932794788743e+00  -7.46272706423226762e+00  +1.29342114802377006e-01  +7.69588618558841309e-01  +1.95088486624324169e+01  +3.26528370076479575e+02  +3.59298230100650756e+02  +2.54682285284509248e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -4.28336266156273027e+00  -7.53063188100400538e+00  -8.37560840428994879e+00  +9.32671399484608782e-02  +8.28069000073524575e-01  +2.90416820481762841e+01  +3.26552353137984085e+02  +3.59507212242529420e+02  +1.69900982121052095e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -2.02033402511756144e+00  -4.34211377013827970e+00  -9.90924905558684976e+00  +6.18718972552961474e-02  +8.82724642290521944e-01  +5.06477183717244728e+01  +3.26522217900373562e+02  +3.59602353356136518e+02  +9.04482922750387104e+01  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  7.51671522847279050e+00   9.09521255422441754e+00   -1.63724489431952236e+01  +2.36700979761712865e-01  +6.15245706872164844e-01  +1.25187399724507728e+02  +3.26521782737809588e+02  +3.57855656089482466e+02  +1.23378701965811402e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -1.35484978911981955e+01  -1.55650107896500494e+01  -8.36506474029505931e+00  +5.01493488406998700e-01  +3.31289855379726661e-01  +7.43510688338694603e+00  +3.26661582523001357e+02  +9.22603116260812506e+00  +1.25974424323402076e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -1.33079101499203567e+01  -1.48398912817086899e+01  -9.01029279141319428e+00  +4.30316710840418337e-01  +3.95990758970915069e-01  +1.07566305298599616e+01  +3.26480052779103744e+02  +7.81819096846641060e+00  +5.16665839425042535e+01  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -1.30913811827703039e+01  -1.41872837245614640e+01  -9.59099803741951717e+00  +3.90472006371932523e-01  +4.18650339848248565e-01  +1.36080410636278231e+01  +3.26183643165795161e+02  +9.03954829191602549e+00  +3.58203020386019205e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -1.28267346673646827e+01  -1.33896522658259691e+01  -1.03007488936494660e+01  +3.56378150164900431e-01  +4.78065162436466295e-01  +1.70237961639580568e+01  +3.26389237808705388e+02  +7.68129069371921958e+00  +3.06924054976580294e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -1.25380293778312790e+01  -1.25195088562963370e+01  -1.10750225549912269e+01  +3.28056703332994859e-01  +5.07793417670606817e-01  +2.08357115909241664e+01  +3.26496434666035725e+02  +7.55313903429340616e+00  +2.60847838662670995e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -1.22012065400423069e+01  -1.15043415451784306e+01  -1.19783418265566191e+01  +3.00707088680477075e-01  +5.39031440879018220e-01  +2.53417343904668577e+01  +3.26537317299023243e+02  +7.90011617113274145e+00  +2.18449922427041884e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -1.17440898316144153e+01  -1.01266144800898470e+01  -1.32042751236810769e+01  +2.74241663779276612e-01  +5.71500365746400396e-01  +3.15736117251435289e+01  +3.26554670454916788e+02  +8.35284292922074556e+00  +1.77546189980658681e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -1.11426204784198219e+01  -8.31381571023644739e+00  -1.48173452514764126e+01  +2.53323215388596423e-01  +5.98827526364560159e-01  +3.99004820710927603e+01  +3.26553932098965220e+02  +8.96820698703296060e+00  +1.47452646602334454e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -1.01321519650529055e+01  -5.26831377688273150e+00  -1.75273030661725819e+01  +2.53306580655622837e-01  +6.01453742428336491e-01  +5.37336926723188100e+01  +3.26544968848277335e+02  +1.07611626742503983e+01  +1.54242837827945777e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -5.87374894443518336e+00  7.56630151367935611e+00   -2.89478395709635841e+01  +6.47146046209244874e-01  +3.10682762139654456e-01  +9.48934160807221758e+01  +3.26407449102238161e+02  +6.20856659301717002e+01  +1.21086434929770554e+01  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -8.18754239554702323e+00  -1.51476707883218271e+01  -1.80801831556713560e-01  +4.75122829973691596e-01  +3.52783662672583154e-01  +7.31205013110190905e+00  +1.46582786869259706e+02  +1.77346821447867740e+02  +1.15228741380894903e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -7.53457346229601832e+00  -1.43904482033552164e+01  -1.96471197387283886e-01  +3.72622813022943700e-01  +4.42898260950703948e-01  +7.74339311006186470e+00  +1.46205376019968298e+02  +1.78553767987556085e+02  +3.50166479925596832e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -6.94690142237011266e+00  -1.37089478768852704e+01  -2.10573626634798450e-01  +3.15972822625469996e-01  +5.18301016187505126e-01  +7.96146577220642637e+00  +1.46528000267192056e+02  +1.76567529494743212e+02  +2.57008631720830579e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -6.22863559579401027e+00  -1.28760030334220001e+01  -2.27809929048426230e-01  +2.53354635348644275e-01  +5.93521563824318976e-01  +8.13534619468101283e+00  +1.46593996393469524e+02  +1.77250478693789461e+02  +1.56171245184602867e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -5.44507287589280331e+00  -1.19673359314620704e+01  -2.46613168045110437e-01  +1.99049669794311740e-01  +6.66785510229743861e-01  +8.35050946428352248e+00  +1.46462740685775003e+02  +1.77474459615570368e+02  +6.22156941906012335e+01  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -4.53091636934139608e+00  -1.09072243125088182e+01  -2.68550280207909497e-01  +1.55318633068599388e-01  +7.34697888545077560e-01  +8.49008129691465996e+00  +1.46355105987624313e+02  +1.77093940666239945e+02  +3.29160485154174637e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -3.29027539616448550e+00  -9.46850140107226146e+00  -2.98322075285994526e-01  +1.07936385254026379e-01  +8.04284452845994480e-01  +8.95014785044506844e+00  +1.46532880639406358e+02  +1.77712660901531052e+02  +2.21344015231026788e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -1.65785306303697411e+00  -7.57544493865573898e+00  -3.37495489862420894e-01  +6.20327355506960637e-02  +8.82745059893188855e-01  +9.95283138547239155e+00  +1.46520610004803785e+02  +1.78237584428934667e+02  +1.10894793948776254e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  1.08461645661724404e+00   -4.39511008179598761e+00  -4.03306826350817882e-01  +1.83297775565566638e-02  +9.69042893059037014e-01  +1.38676825325552926e+01  +1.45997626704378519e+02  +1.78540805492952444e+02  +3.54921465923164078e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  1.26421665751600223e+01   9.00772967211297981e+00   -6.80654601551917815e-01  +1.04198204445762874e-01  +8.13683345371120859e-01  +1.78198828222230702e+02  +1.46567976659794823e+02  +1.74340258979527903e+02  +2.75732199075348888e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -5.52441910354602506e+00  -1.83310431761909278e+01  -5.03038289262924154e-01  +5.08017460759020323e-01  +3.28619666494296914e-01  +6.75335518955350356e+00  +1.46607152990175592e+02  +1.66408135734791784e+02  +1.83008758318641213e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -4.66659453244879074e+00  -1.78186953902911753e+01  -5.43495074917049625e-01  +4.04636044585516441e-01  +4.27376798489184584e-01  +6.97494312038523034e+00  +1.46470569656945884e+02  +1.67070908275480917e+02  +7.81984426757925775e+01  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -3.89455241846127720e+00  -1.73575823829813949e+01  -5.79906182005762272e-01  +3.41847588411817727e-01  +4.77134914988276759e-01  +6.96031696857500926e+00  +1.46151390211162891e+02  +1.68880310574717925e+02  +3.59368247506106513e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -2.95094539025431857e+00  -1.67939998184916668e+01  -6.24408646225300012e-01  +2.88447113600110938e-01  +5.59977942760086722e-01  +6.86547536833171890e+00  +1.46505632983370759e+02  +1.67867310733519275e+02  +2.78552487092423007e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -1.92155590493763562e+00  -1.61791824754119631e+01  -6.72956789010250800e-01  +2.35356283180705811e-01  +6.25535391957062981e-01  +6.71945919415948989e+00  +1.46559256751208693e+02  +1.69071969429158770e+02  +2.01772263793113780e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -7.20601505401504028e-01  -1.54618955751523046e+01  -7.29596288926026126e-01  +1.85956669104354821e-01  +6.93444351815193150e-01  +6.54825550480456986e+00  +1.46561450813509111e+02  +1.69885998113590489e+02  +1.27739480334092235e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  9.09265179683238500e-01   -1.44884347819427717e+01  -8.06464181668863911e-01  +1.33276937156420500e-01  +7.72115021541344149e-01  +6.33409587494431214e+00  +1.46395627198683314e+02  +1.70818677404529950e+02  +4.65611851871427476e+01  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  3.05382660742632694e+00   -1.32075653171933851e+01  -9.07606145804177644e-01  +8.81676626076481063e-02  +8.47149680333911803e-01  +5.96997638794118046e+00  +1.46414789493549733e+02  +1.71572712271735156e+02  +3.30308524649008746e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  6.65668980603471283e+00   -1.10557046164144168e+01  -1.07752464555150373e+00  +3.49506117872056890e-02  +9.36560001341078086e-01  +5.61846973079294454e+00  +1.46509782357550705e+02  +1.74214982983004887e+02  +2.64235277763015972e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  2.18401847144557735e+01   -1.98714880598876320e+00  -1.79360975162952085e+00  +4.43789527252998819e-02  +9.34283850325773990e-01  +1.75699544829234100e+02  +3.25994372153449433e+02  +3.48994755602857254e+02  +3.56437076031543029e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -6.93287431750775518e+00  -1.79055720323686955e+01  -4.86151557762925268e+00  +4.46878170432845501e-01  +3.82592038145900704e-01  +1.01079496750777098e+00  +3.26784845850437705e+02  +3.50304606812952954e+02  +1.06982056474667061e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -6.18339245517680780e+00  -1.73604956969441560e+01  -5.23723984700386591e+00  +3.66305702905429020e-01  +4.45319375491097791e-01  +2.95418033273834135e+00  +3.26215640072837175e+02  +3.49954890489167155e+02  +1.33595678289200617e+01  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -5.50885877907895249e+00  -1.68699269950620661e+01  -5.57539168944101604e+00  +3.22028926556005513e-01  +5.18587088054520251e-01  +4.77848364544836635e+00  +3.26509103091285624e+02  +3.50155417044369585e+02  +3.03770995984339436e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -4.68442873051490949e+00  -1.62703430260950697e+01  -5.98868838575308970e+00  +2.74479752020130419e-01  +5.72021872769124307e-01  +7.17057906956597346e+00  +3.26598734721199492e+02  +3.50951692172942160e+02  +2.31741604660834867e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -3.78505049571777263e+00  -1.56162514235856218e+01  -6.43955750900262469e+00  +2.30897854873321429e-01  +6.27746308615569126e-01  +9.92658877715583898e+00  +3.26617718495275881e+02  +3.51571254996844573e+02  +1.65604489202659124e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -2.73577588845444453e+00  -1.48531445539912621e+01  -6.96557148612708232e+00  +1.90806097390637724e-01  +6.83159766545480940e-01  +1.34847018306830240e+01  +3.26546872688724704e+02  +3.52015163450435693e+02  +1.02109235597167000e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -1.31176035002564007e+00  -1.38174995166846344e+01  -7.67944759793884568e+00  +1.48107712273429531e-01  +7.45953260739333879e-01  +1.89218050018773631e+01  +3.26349955363028300e+02  +3.52165078463916245e+02  +3.45392568555993691e+01  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  5.61944305801727495e-01   -1.24548086781232819e+01  -8.61875827137537698e+00  +1.15164138802601748e-01  +8.02183859156775925e-01  +2.69783900147345257e+01  +3.26389705062916676e+02  +3.52204288910321168e+02  +3.33611720656552961e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  3.70976812759171182e+00   -1.01654880693402063e+01  -1.01968002027487472e+01  +8.00233830765674226e-02  +8.57206790663188611e-01  +4.50501913855262828e+01  +3.26516653566444006e+02  +3.52755555106992233e+02  +2.89759692361905707e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  1.69755970908494973e+01   -5.17636932325821419e-01  -1.68471197706793809e+01  +1.98285575203988235e-01  +7.13445427956699629e-01  +1.17086538220681888e+02  +3.26437279017133108e+02  +3.37370261907081840e+02  +8.49778194445297714e+01  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -8.21273284754970234e+00  -1.95315245449263273e+01  -8.19651180349321429e+00  +5.13101682109709634e-01  +3.22746257785210711e-01  +7.15253160737504690e+00  +3.26670607517884150e+02  +3.47866012712778911e+02  +1.81877789948186432e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -7.56170164137582823e+00  -1.91115214796985278e+01  -8.82877424408813027e+00  +4.46022046405909367e-01  +3.85439384720001388e-01  +1.02990026453676435e+01  +3.26570497978293758e+02  +3.48198318462890029e+02  +1.15998357170908633e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -6.97577355581933922e+00  -1.87335187209935050e+01  -9.39781044062355697e+00  +4.01670341605980863e-01  +4.29150162410216751e-01  +1.30622841711536815e+01  +3.26466134397940777e+02  +3.47749723372539961e+02  +7.06891005094694123e+01  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -6.25963922902807823e+00  -1.82715153492429252e+01  -1.00932991252779640e+01  +3.61917006019419452e-01  +4.61188737384112313e-01  +1.63927729077213691e+01  +3.26256207091195222e+02  +3.46693968170955486e+02  +2.72759600494849828e+01  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -5.47840178161942504e+00  -1.77675116709695651e+01  -1.08520140539918639e+01  +3.32732673595980966e-01  +5.01633566216555193e-01  +1.99111686669786998e+01  +3.26195611839532774e+02  +3.49276722259710311e+02  +3.47456732879227388e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -4.56695809297599986e+00  -1.71795073796506408e+01  -1.17371814708247495e+01  +3.09473006773360371e-01  +5.38697883284731782e-01  +2.41595517016006482e+01  +3.26432951442523404e+02  +3.47022442644444823e+02  +3.15562316004059596e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -3.32999880124563674e+00  -1.63815015557178221e+01  -1.29384801079550904e+01  +2.84018833670578286e-01  +5.67695861781701505e-01  +3.00795987919873120e+01  +3.26510134845506798e+02  +3.46661250967198157e+02  +2.86013007630046616e+02  
-1.23267387774847016e+08  8.13479129058280289e+07   -3.46552733682456437e+03  -1.70242078581094702e+00  -1.53314938926483197e+01  -1.45191362094423848e+01  +2.62938982354154915e-01  +5.95301628087959056e-01  +3.80050589204154079e+01  +3.26527490884367921e+02  +3.45953865822101022e+02  +2.71457835386427178e+02  
