#1:xobs                   2:yobs                    3:zobs                    4:vxobs                   5:vyobs                   6:vzobs                   7:q(AU)                   8:e                       9:i                       10:Omega                  11:omega                  12:M                      
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -1.13971373774711573e+01  -2.39305309240310571e+01  1.18855945608062434e+01   +9.28010343047728559e-01  +1.87195756451300793e-01  +9.76592990221116608e+00  +1.46466519359108617e+02  +4.89110088005432786e+01  +1.00655333442667299e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -1.10032393949150951e+01  -2.38574811795436084e+01  1.28018413147806225e+01   +9.11161135301040259e-01  +1.93281499416476515e-01  +1.31696389811084806e+01  +1.46416098943368866e+02  +5.62719761911502090e+01  +8.60524551659337220e+01  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -1.06487312106146419e+01  -2.37917364095048995e+01  1.36264633933575610e+01   +8.98661015740235825e-01  +1.98324299073025706e-01  +1.59111089299704123e+01  +1.46395166366025876e+02  +6.11078463903653599e+01  +7.59361692391201899e+01  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -1.02154434298029742e+01  -2.37113816905687038e+01  1.46343348227293770e+01   +8.86004371246034705e-01  +2.06083228352887254e-01  +1.89874868696368573e+01  +1.46380830450341165e+02  +6.50153128819189163e+01  +6.95960236107884498e+01  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -9.74276585073570267e+00  -2.36237219971837611e+01  1.57338309274986301e+01   +8.75046776602415699e-01  +2.16975913548538735e-01  +2.21006175382184296e+01  +1.46370536612530657e+02  +6.71291168122154289e+01  +7.05290822576717886e+01  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -9.19130867515721661e+00  -2.35214523549013315e+01  1.70165763830627625e+01   +8.65621034272592405e-01  +2.33119196341258189e-01  +2.54979812492953606e+01  +1.46364983001902203e+02  +6.75060363478904861e+01  +8.10390147738220179e+01  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -8.44290250830070121e+00  -2.33826578403751704e+01  1.87574452156140765e+01   +8.58802280708232835e-01  +2.60612795861475788e-01  +2.97948597854667874e+01  +1.46377105897004327e+02  +6.59557577264734505e+01  +1.08871277198386849e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -7.45815755191054919e+00  -2.32000334791565415e+01  2.10480621005500161e+01   +8.61130492592094510e-01  +3.03974645448331526e-01  +3.49875076854104705e+01  +1.46425441227700389e+02  +6.18776091886336914e+01  +1.64960439265688336e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -5.80378602517509457e+00  -2.28932245523092455e+01  2.48962984672424028e+01   +8.81956175458908476e-01  +4.03258799553646907e-01  +4.26789308252051427e+01  +1.46534096800517403e+02  +5.18779348709168531e+01  +2.96733537320813241e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  1.16820826606717887e+00   -2.16002440748813562e+01  4.11138660125888791e+01   +9.13376033438592860e-01  +1.33182753503142948e+00  +6.48149138136565028e+01  +1.46545163766057613e+02  +2.95395180234867141e+01  -1.61545469050416614e+02  
