#1:xobs                   2:yobs                    3:zobs                    4:vxobs                   5:vyobs                   6:vzobs                   7:q(AU)                   8:e                       9:i                       10:Omega                  11:omega                  12:M                      
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -3.54302071218565260e+01  -4.84428965716772453e+00  1.51641663468608900e+00   +3.49589118379517949e-01  +7.44233678556910916e-01  +5.52827035679545542e+00  +1.46338077337670541e+02  +2.39080443500400918e+02  +2.97046371343289877e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -4.75519952227962293e+01  8.00785645295329118e+00   2.60020332957474709e+00   +2.05627269319850953e-01  +1.09390939251422714e+00  +8.91261773107492594e+00  +1.46198233301975563e+02  +2.38986817318462897e+02  -2.12775183725574209e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -2.86507598798597130e+01  -1.93065235026621593e+01  -9.57319835632335692e-01  +8.27476985423096556e-01  +2.38526695457100646e-01  +1.41400901234394039e+00  +1.46484831512775855e+02  +2.77268601602225999e+02  +1.35771945492145619e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -2.95621741352365817e+01  -1.88997575959692448e+01  -1.01949340114152487e+00  +7.96277421110878292e-01  +3.05546655587052074e-01  +1.11099158709087709e+00  +1.46389660208207488e+02  +2.78995768659337443e+02  +1.80260114251974528e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -3.03824469650757578e+01  -1.85336682799456227e+01  -1.07544961009979412e+00  +7.73421469159753516e-01  +3.60452201125247340e-01  +8.35739847201599662e-01  +1.46347779477017099e+02  +2.80420704232587525e+02  +2.20741293167769584e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -3.13850026459903084e+01  -1.80862257825834121e+01  -1.14384053215990389e+00  +7.50309293631220897e-01  +4.22394828593339711e-01  +5.14994179630217874e-01  +1.46029916750576518e+02  +2.82146821971594136e+02  +2.70644663870652892e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -3.24786997524425445e+01  -1.75981066945519160e+01  -1.21844881077093037e+00  +7.31119358823003607e-01  +4.80811685652593912e-01  +1.95922216703040664e-01  +1.46292441032262786e+02  +2.83352312373889049e+02  +3.25005762722469456e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -3.37546797099701550e+01  -1.70286344251818313e+01  -1.30549180248379471e+00  +7.21596364108925470e-01  +5.55968238092266476e-01  +1.44745875124999979e-01  +3.27326351665053608e+02  +1.02915005870254149e+02  +2.90961470629441976e+01  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -3.54863667951861999e+01  -1.62557792024652912e+01  -1.42362157695125635e+00  +6.99162395053801400e-01  +6.44949250124006057e-01  +5.57276748940655819e-01  +3.26603337284885242e+02  +1.03964300340869571e+02  +1.14779561660095681e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -3.77649024336283503e+01  -1.52388644357329994e+01  -1.57905549072422757e+00  +6.70169739244744878e-01  +7.66393319610325530e-01  +1.03568051675467321e+00  +3.26460223485487688e+02  +1.04692761234595409e+02  +2.20193803203326240e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -4.15928423062111818e+01  -1.35304476276227543e+01  -1.84018446586282280e+00  +6.30732282834804758e-01  +9.67425276895511166e-01  +1.72155483794802722e+00  +3.26396124538995025e+02  +1.05452521705853258e+02  +3.51982805525633239e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -5.77248746263816841e+01  -6.33069107915813589e+00  -2.94065657537547231e+00  +5.22224653961211205e-01  +1.84510969012081305e+00  +3.80595326737922646e+00  +3.26384605634622460e+02  +1.06242243236614627e+02  -1.42748698025268868e+03  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -2.22171976655224057e+01  -1.33020896646788156e+01  3.33828575403057215e+00   +5.57283766545060621e-01  +2.94142111001371165e-01  +8.40005939913274524e+00  +1.46590449860480447e+02  +2.01636499586364920e+02  +1.85394231025548947e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -2.26337225197964038e+01  -1.24334442319871794e+01  3.60654338772622385e+00   +4.96866249059996934e-01  +3.54954937591782316e-01  +9.79454923088991336e+00  +1.46612329445366555e+02  +2.05272989597869810e+02  +1.36677418332543567e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -2.30085948886429961e+01  -1.16516633425647100e+01  3.84797525805230656e+00   +4.55205356275729944e-01  +4.01120309507324468e-01  +1.08175323059216790e+01  +1.46563402332828332e+02  +2.07211914852255092e+02  +1.08404455173721630e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -2.34667722283443894e+01  -1.06961533666039106e+01  4.14305865511752192e+00   +4.14848314018971764e-01  +4.49447749810024111e-01  +1.19847852337766891e+01  +1.46549154416069939e+02  +2.08828403473892280e+02  +8.60770296541774655e+01  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -2.39666020534731850e+01  -9.65377884737394965e+00  4.46496781555230182e+00   +3.79123384241192518e-01  +4.95188515850985889e-01  +1.32083717386796859e+01  +1.46540183312479940e+02  +2.10048411984109350e+02  +7.25793209397888148e+01  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -2.45497368494567780e+01  -8.43767524160566040e+00  4.84052850272621260e+00   +3.44908694320973153e-01  +5.41695621669182059e-01  +1.46326289686355615e+01  +1.46538589413906010e+02  +2.11071496864543519e+02  +6.74999304089506040e+01  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -2.53411340725773684e+01  -6.78724891949155662e+00  5.35021800674794790e+00   +3.07080605281406849e-01  +5.96201980825549094e-01  +1.66223152701565837e+01  +1.46542926117023256e+02  +2.11994803307793575e+02  +7.52362894255907122e+01  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -2.63824462082623512e+01  -4.61563533776246615e+00  6.02086209098707048e+00   +2.66735171838373253e-01  +6.57939205016084938e-01  +1.94182423355607270e+01  +1.46533997971693509e+02  +2.12629927246851537e+02  +1.06417952409269830e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -2.81318505962131269e+01  -9.67324520457601977e-01  7.14754415250879838e+00   +2.13859070672494017e-01  +7.45486244226685191e-01  +2.47383403317853272e+01  +1.46461109835107834e+02  +2.13091369623737080e+02  +2.02866799801416704e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -3.55043405168628325e+01  1.44076996381843401e+01   1.18957042689217936e+01   +1.18856826597430493e-01  +9.59616783639040127e-01  +5.74949621394522978e+01  +1.46404102705616623e+02  +2.17068092771265242e+02  +2.23818593520663228e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -1.98003967707834221e+01  -1.19505769465205844e+01  2.29844252125461362e-01   +4.53770943945759508e-01  +3.79962473802009815e-01  +4.92646026841907325e+00  +1.46552525593661869e+02  +1.93717755460509295e+02  +7.73639058916189271e+01  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -2.00310138639236506e+01  -1.09779689970475491e+01  2.58991001059179937e-01   +3.85331311624650064e-01  +4.30215136341795368e-01  +5.20878768696860561e+00  +1.46218703995519832e+02  +1.95476351665435061e+02  +2.58931849033791872e+00  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -2.02385692477498544e+01  -1.01026218425218151e+01  2.85223075099526602e-01   +3.43625716444615759e-01  +5.02976004053015568e-01  +5.33204577460816243e+00  +1.46344325264783180e+02  +1.96211449116091018e+02  +3.12251343001206465e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -2.04922480502041040e+01  -9.03275309810147142e+00  3.17284498926614811e-01   +3.03750086759313642e-01  +5.50924148851889672e-01  +5.46399329330019334e+00  +1.46456573872756110e+02  +1.96741506016073174e+02  +2.64327995632787008e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -2.07689885619723746e+01  -7.86562355873382657e+00  3.52260597647076734e-01   +2.65368432336007931e-01  +6.00491759806747405e-01  +5.60193365180148639e+00  +1.46561890263272687e+02  +1.97380127054054668e+02  +2.24466070493589569e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -2.10918524923686910e+01  -6.50397242947157395e+00  3.93066046154282756e-01   +2.27419936038798648e-01  +6.52811869472873396e-01  +5.76540199668448050e+00  +1.46563550200386970e+02  +1.97786049174174678e+02  +1.90482241585953972e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -2.15300249693351233e+01  -4.65601732547280633e+00  4.48444869128348522e-01   +1.84932965614098943e-01  +7.14753511853927548e-01  +6.04380152021363859e+00  +1.46550707437251134e+02  +1.97839735540511526e+02  +1.61574644136130416e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -2.21065677021856892e+01  -2.22449745179021363e+00  5.21311741462644251e-01   +1.40501813493300737e-01  +7.82964523463758888e-01  +6.55032959031888318e+00  +1.46525562902210709e+02  +1.97324035223838507e+02  +1.48637161200574354e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -2.30751594933746382e+01  1.86045593599654424e+00   6.43728086984259651e-01   +8.53229030871126559e-02  +8.71148229260613305e-01  +7.94610275210005401e+00  +1.46568698639646414e+02  +1.95503649630814380e+02  +1.80219868428491054e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -2.34190003116150365e+01  -1.35755951292176569e+01  -2.09955918595719782e+00  +5.42655208475615214e-01  +3.21248622107023485e-01  +5.64059612013073863e-01  +1.46366086554032677e+02  +2.10145997263625077e+02  +1.89447168396877288e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -2.39279715232807710e+01  -1.27279885784136262e+01  -2.24959731687599174e+00  +4.91020620864611457e-01  +3.77087478037048729e-01  +1.46747898830174528e-01  +3.27433248466317309e+02  +3.13857079522600344e+01  +1.58750664882625415e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -2.43860456137799311e+01  -1.19651426826899971e+01  -2.38463163470290684e+00  +4.54580029938540298e-01  +4.19717967643120637e-01  +7.96581152268008186e-01  +3.26897954668263139e+02  +3.33562647907785390e+01  +1.43016561288410770e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -2.49459139466122437e+01  -1.10327754768055613e+01  -2.54967357871358002e+00  +4.18778572250384340e-01  +4.64745469215594342e-01  +1.57974088422276582e+00  +3.26647864096182161e+02  +3.47160549535676921e+01  +1.33873174784111569e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -2.55566794006111238e+01  -1.00156476158407255e+01  -2.72971933581613291e+00  +3.86037712152737966e-01  +5.08313896677411781e-01  +2.42305643860367548e+00  +3.26598756170498348e+02  +3.55885301050049279e+01  +1.32666481530735922e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -2.62692390969431528e+01  -8.82899844471507933e+00  -2.93977271910244431e+00  +3.53410704909045248e-01  +5.54003936520612417e-01  +3.39704827068994142e+00  +3.26569457409534778e+02  +3.62307776564392157e+01  +1.40161106442574976e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -2.72362843991080510e+01  -7.21854599818741960e+00  -3.22484516784815423e+00  +3.15560879623534019e-01  +6.09765304104693762e-01  +4.71912781671392345e+00  +3.26545827286667929e+02  +3.66988687979320503e+01  +1.62704603245068398e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -2.85087124282723856e+01  -5.09952962117733932e+00  -3.59994049514513881e+00  +2.73558020901908339e-01  +6.75070249080905738e-01  +6.49250629903861043e+00  +3.26475564396561595e+02  +3.69458361916122868e+01  +2.10537011203014515e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -3.06463915172684764e+01  -1.53958210780040616e+00  -4.23010064500407434e+00  +2.14426650670632712e-01  +7.71234131783838817e-01  +9.67815888135314140e+00  +3.26245232407442245e+02  +3.70827737841476761e+01  +3.29067030832670980e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -3.96551819637519856e+01  1.34630538414309626e+01   -6.88577556226673160e+00  +8.64347526566802554e-02  +9.88787683765186443e-01  +2.99870186076750045e+01  +3.26344216078347813e+02  +3.32116759698023287e+01  +3.27765413936800599e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -2.48855466558064897e+01  -1.56809342781340479e+01  -5.06953362101874294e+00  +6.31774370909602423e-01  +2.70576043913796471e-01  +4.17191840470049957e+00  +3.26383199063338623e+02  +4.74250597968739456e+01  +2.98572857740191182e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -2.55073291247177210e+01  -1.49952768926312778e+01  -5.44803132386534728e+00  +5.95562907449182610e-01  +3.16810436347425450e-01  +5.70607468140500629e+00  +3.26346625247039754e+02  +5.02340039241623160e+01  +2.96794018110010029e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -2.60669333467378337e+01  -1.43781852456787824e+01  -5.78867925642729375e+00  +5.69931879569975153e-01  +3.52130796600052143e-01  +6.97922110937869355e+00  +3.26320544985439483e+02  +5.24879114269287541e+01  +3.02906459504970996e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -2.67508940625401834e+01  -1.36239621216257341e+01  -6.20502672955855950e+00  +5.43770895307844948e-01  +3.89794174350291123e-01  +8.44167749055194960e+00  +3.26314323063766494e+02  +5.49303282718386399e+01  +3.16771376996677759e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -2.74970330252336623e+01  -1.28011732590224092e+01  -6.65922397297448576e+00  +5.21187418709400330e-01  +4.21650872474117422e-01  +9.97564034427528412e+00  +3.26265216905045406e+02  +5.71472814005928882e+01  +3.38214724504939682e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -2.83675284817093889e+01  -1.18412529193185314e+01  -7.18912075695973130e+00  +4.99714618920378661e-01  +4.67001740359128614e-01  +1.17026628864021216e+01  +3.26417581491345231e+02  +5.67716078423662012e+01  +1.11380493070004203e+01  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -2.95489151726407258e+01  -1.05385038868632677e+01  -7.90826639236828122e+00  +4.80123416685867721e-01  +5.25519904494827661e-01  +1.38880450789013814e+01  +3.26566199333576265e+02  +6.01509707820306190e+01  +6.17727550088656088e+01  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -3.11033713449188127e+01  -8.82436042310634150e+00  -8.85451064948479605e+00  +4.51557363358312591e-01  +5.90616348139616498e-01  +1.66963358085299838e+01  +3.26481383753150681e+02  +6.19848134731916147e+01  +1.42078015313168066e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -3.37148577143459818e+01  -5.94459940399470455e+00  -1.04442010014405380e+01  +4.08342078021327992e-01  +7.01665148142066153e-01  +2.13410439399715806e+01  +3.26335297516144010e+02  +6.51499952310229702e+01  +2.99766793304006342e+02  
-1.23261439977996007e+08  8.13487295588267148e+07   -5.94597567880603128e+03  -4.47204074140747778e+01  6.19153631940435289e+00   -1.71436103418254504e+01  +3.31256987720392693e-01  +1.15155740212928692e+00  +4.01121733095785942e+01  +3.26270284297203148e+02  +7.60686507479949512e+01  -2.12712171810648414e+02  
