#1:xobs                   2:yobs                    3:zobs                    4:vxobs                   5:vyobs                   6:vzobs                   7:q(AU)                   8:e                       9:i                       10:Omega                  11:omega                  12:M                      
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -1.68833368422075800e+01  -1.39964025416130706e+01  8.98693405547810720e+00   +5.76737331576709367e-01  +2.64864215621245791e-01  +1.55454132591830838e+01  +1.46577960095010752e+02  +1.81657777505163864e+02  +2.09271137933074954e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -1.68966139638538912e+01  -1.33142830554228127e+01  9.57390656301174303e+00   +5.28795167048677572e-01  +3.05466132813846492e-01  +1.82760069435197856e+01  +1.46576589293352697e+02  +1.86075438807409370e+02  +1.56218469829771522e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -1.69128415569771597e+01  -1.24805814611902708e+01  1.02913174055528547e+01   +4.82855050657107321e-01  +3.48513129611380257e-01  +2.14008610391020788e+01  +1.46544516049896032e+02  +1.89379902127972684e+02  +1.06617738426555746e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -1.69305443858389104e+01  -1.15710888129365905e+01  1.10739474155977025e+01   +4.44200297659397392e-01  +3.86902886882468600e-01  +2.46757840425506529e+01  +1.46484702947283523e+02  +1.91510033647372836e+02  +6.64114767081938737e+01  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -1.69511976861776148e+01  -1.05100140566406264e+01  1.19870157606500261e+01   +4.11064162730813032e-01  +4.17363729957587248e-01  +2.84035711470093091e+01  +1.46366783461583424e+02  +1.92918876650459595e+02  +3.34258842251517976e+01  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -1.69792271652087194e+01  -9.06998403023896849e+00  1.32261799432210356e+01   +3.83694640029722422e-01  +4.35245389982931830e-01  +3.33370128067747373e+01  +1.46187767873932899e+02  +1.96400333562382571e+02  +5.26719646853661239e+00  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -1.70161080586706959e+01  -7.17520767971046780e+00  1.48566591308144638e+01   +3.61644797156584263e-01  +4.67049273234677931e-01  +3.97754673741977669e+01  +1.46137525398163973e+02  +2.01126803237483699e+02  +3.53582949271979260e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -1.70780679596868161e+01  -3.99198341082258779e+00  1.75958641659714345e+01   +3.55577013924394669e-01  +5.10066773015334540e-01  +5.06011169523959268e+01  +1.46416544402647304e+02  +2.05819056848658619e+02  +3.07672789653480159e+01  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -1.73391846853976084e+01  9.42303315091920268e+00   2.91396568141329375e+01   +5.80310288173401578e-01  +5.81813715223338357e-01  +8.50617658913080419e+01  +1.46312241332907604e+02  +2.63887125061882500e+02  +3.13957659350335575e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.05784821531017101e+01  -1.67168291488119394e+01  9.42284569134537975e+00   +7.78323969144201655e-01  +1.12590817091015399e-01  +1.27867926806873697e+01  +1.46444985276414911e+02  +1.92800160951458906e+02  +2.23174886562182984e+01  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.08786112542002655e+01  -1.61098813829841916e+01  1.01587376210677274e+01   +7.38630401777364276e-01  +1.45153761666837439e-01  +1.59788261566201406e+01  +1.46370067233771834e+02  +2.07100435562713926e+02  +3.44079599042223265e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.11487274451889640e+01  -1.55636283937392168e+01  1.08210403578178394e+01   +7.10785752469004994e-01  +1.73873191077985489e-01  +1.84224512065912975e+01  +1.46328690731477565e+02  +2.14819481996785811e+02  +3.24163127160741453e+02  
