#1:xobs                   2:yobs                    3:zobs                    4:vxobs                   5:vyobs                   6:vzobs                   7:q(AU)                   8:e                       9:i                       10:Omega                  11:omega                  12:M                      
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -2.63537208657060589e+01  -2.01645555036963238e+01  2.06160985644169230e+01   +8.77087882859206247e-01  +5.41135645542353938e-01  +3.03114796301614398e+01  +1.46428675090544658e+02  +3.11956634415937174e+02  +9.99830742142994069e+01  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -2.79943204853953915e+01  -1.93037896243099603e+01  2.43853843042832210e+01   +8.76073872125541553e-01  +7.73716618262159206e-01  +3.57049379580333479e+01  +1.46384902015771758e+02  +3.18264532319131149e+02  +2.69200023612837697e+02  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -3.49082760255147377e+01  -1.56762762754674316e+01  4.02702313508626233e+01   +8.83025482698215791e-01  +2.12442783251162570e+00  +5.08117236394125413e+01  +1.46505267643252154e+02  +3.27911895442487832e+02  -1.01107339532742742e+03  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -1.90520266757799739e+01  -2.61649275219387931e+01  1.28010563994973001e+01   +9.77233918907848942e-01  +7.78275111116514678e-02  +1.25084680941972657e+01  +1.46633147261155528e+02  +3.18850190289108696e+02  +8.70660924286919169e+01  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -1.91814529698306195e+01  -2.62639009148093407e+01  1.37876936691724392e+01   +9.78109325628606752e-01  +1.22075623087677304e-01  +1.55050479192511066e+01  +1.46467067558797140e+02  +3.30053883849663009e+02  +1.30235659465294276e+02  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -1.92979366344761978e+01  -2.63529769683928343e+01  1.46756672118800608e+01   +9.72546990087383212e-01  +1.70338973340425470e-01  +1.77903532394618438e+01  +1.46404895182873247e+02  +3.36792607404189994e+02  +1.71932921022351678e+02  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -1.94403055579319073e+01  -2.64618477005504396e+01  1.57609682085227103e+01   +9.71213171535080355e-01  +2.28278287385069334e-01  +2.02404336409687424e+01  +1.46404583572383160e+02  +3.42630224776056821e+02  +2.24466368908834426e+02  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -1.95956171107926806e+01  -2.65806157719950988e+01  1.69449329321328754e+01   +9.76882308904464591e-01  +2.89107428908026320e-01  +2.26035302630275403e+01  +1.46450036995534248e+02  +3.46053344554070520e+02  +2.83681641187439595e+02  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -1.97768139224635817e+01  -2.67191785220138698e+01  1.83262251096780702e+01   +9.85144958270966598e-01  +3.71798108518309023e-01  +2.50329034810920312e+01  +1.46557884355499539e+02  +3.47197211744984770e+02  +3.54133725198054378e+02  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -2.00227238811598056e+01  -2.69072279684679145e+01  2.02008359220608256e+01   +9.84991435391195824e-01  +4.78808601732111427e-01  +2.79612282042431488e+01  +1.46415233854476497e+02  +3.49890977260100556e+02  +8.59978074253423870e+01  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -2.03462896162864126e+01  -2.71546614506442872e+01  2.26674290962486680e+01   +9.78769707000740397e-01  +6.37768550674642998e-01  +3.14387999776324598e+01  +1.46425455482637744e+02  +3.51629589934976877e+02  +1.99584245733561914e+02  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -2.08898800512991194e+01  -2.75703497007006000e+01  2.68113056288842415e+01   +9.79318867966280204e-01  +9.26692669931719504e-01  +3.63380650713185389e+01  +1.46550508916348520e+02  +3.53239300706942345e+02  +3.45359188076843338e+02  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -2.31807254559955176e+01  -2.93221787545093271e+01  4.42747853021341555e+01   +9.84086594013972249e-01  +2.55371238253197497e+00  +4.95767523726422112e+01  +1.46566603768555495e+02  +3.55368828343225573e+02  -1.42345214147492220e+03  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -2.35427228796768162e+01  -1.82104908465130819e+01  9.27164275933548865e+00   +6.37166439113815319e-01  +2.63345675165439275e-01  +5.68717926955006980e+00  +1.46436618841769189e+02  +2.26570884340231174e+02  +2.98674321541517031e+02  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -2.40175873432579863e+01  -1.76975844951201147e+01  9.98678667207510173e+00   +6.17014185424172190e-01  +2.94230904158467421e-01  +8.60189619079847745e+00  +1.46368123693782110e+02  +2.31304564976772355e+02  +3.05895823090730971e+02  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -2.44449653604810422e+01  -1.72359687788664431e+01  1.06304161935407535e+01   +6.07483916760515497e-01  +3.13516031791335359e-01  +1.09946407792326468e+01  +1.46340554031582030e+02  +2.35463393537147766e+02  +3.20483884791928119e+02  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -2.49673162704203264e+01  -1.66717717923341837e+01  1.14170744975543261e+01   +6.03698823679184482e-01  +3.29561238265217549e-01  +1.36985820948474846e+01  +1.46340321662197653e+02  +2.39184639195786218e+02  +3.45420112766917043e+02  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -2.55371536267177319e+01  -1.60562841706626216e+01  1.22752471928418601e+01   +6.01509758257825822e-01  +3.63710062987883997e-01  +1.64069987064407670e+01  +1.46475488373653633e+02  +2.41872225607858638e+02  +1.86156210295929867e+01  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -2.62019638757313729e+01  -1.53382152787124681e+01  1.32764486706773184e+01   +6.06394341851827057e-01  +3.94419198529907700e-01  +1.92856920218173968e+01  +1.46564373947882132e+02  +2.48063599592773215e+02  +5.90785439650408364e+01  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -2.71042063565355917e+01  -1.43636932110658329e+01  1.46352221048825815e+01   +6.10892770762973325e-01  +4.30805557329781763e-01  +2.28722068700331711e+01  +1.46500251457439106e+02  +2.53750539431701725e+02  +1.23429049067677127e+02  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -2.82913675154885205e+01  -1.30814273325834165e+01  1.64230818867316160e+01   +6.10060831418967275e-01  +4.93169688530238182e-01  +2.72216584468802374e+01  +1.46396343985037277e+02  +2.60515139551118068e+02  +2.16422931489478174e+02  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -3.02857982625294326e+01  -1.09272206567329615e+01  1.94266863202379838e+01   +6.20193180514282072e-01  +6.15473070654080856e-01  +3.37786695764195599e+01  +1.46560237148951472e+02  +2.70921418183471303e+02  +2.58529359474436760e+01  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -3.86908992679161514e+01  -1.84877823707746103e+00  3.20847335757291248e+01   +6.48115221898329485e-01  +1.42260395858047439e+00  +5.37693681113619562e+01  +1.46379645186070547e+02  +2.94731226600495063e+02  -3.63437541397670373e+02  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -2.68425601130590152e+01  -1.96915885296213240e+01  7.21073382170708932e+00   +7.24847909586910921e-01  +2.53312189910128271e-01  +3.26846145440334057e+00  +1.46658678210989564e+02  +2.50433838119532027e+02  +4.31438619951754561e+01  
