#1:xobs                   2:yobs                    3:zobs                    4:vxobs                   5:vyobs                   6:vzobs                   7:q(AU)                   8:e                       9:i                       10:Omega                  11:omega                  12:M                      
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -1.84203997060085705e+01  -3.50771672460042296e+01  9.55879529431341624e+00   +9.85638085914647077e-01  +3.02240572893331561e-01  +1.32616919913493394e+01  +1.46517670851046063e+02  +6.26229946764127732e+00  +2.90056217508276120e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -1.85013783620012831e+01  -3.57295264812498345e+01  1.01735065155086915e+01   +9.90633149661700685e-01  +4.09795223370593709e-01  +1.43881871243536796e+01  +1.46534961338391440e+02  +8.17790379599702355e+00  +1.94765278455786799e+01  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -1.86003522748812671e+01  -3.65268544354388993e+01  1.09248202303029149e+01   +9.79800609236865849e-01  +5.26743267577381769e-01  +1.55399183825497165e+01  +1.46436227508324038e+02  +8.76496964311947835e+00  +1.16627768663711123e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -1.87083238162048850e+01  -3.73966667490997082e+01  1.17444351918966134e+01   +9.71942964861698400e-01  +6.55051470802001545e-01  +1.66055309112189207e+01  +1.46569839438564827e+02  +9.76539344887842908e+00  +2.06585564781223212e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -1.88342906144157709e+01  -3.84114477817039770e+01  1.27006526470892673e+01   +9.67269090211911431e-01  +7.98903664772083411e-01  +1.77208634293632272e+01  +1.47004575440786510e+02  +1.03211534518246992e+01  +2.91102138748638652e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -1.90052455548448336e+01  -3.97886506116669167e+01  1.39983763362792892e+01   +9.70844025813557998e-01  +9.91449326434227229e-01  +1.88709922477238692e+01  +1.47189789115643151e+02  +1.07673791864556474e+01  +3.59398572083905719e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -1.92301862659357035e+01  -4.16007595984602574e+01  1.57059075062661648e+01   +9.72106564647077342e-01  +1.24911971968895963e+00  +2.01682353330888517e+01  +1.47119858184124638e+02  +1.13790493453307811e+01  -9.43957809907477241e+01  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -1.96080866605683681e+01  -4.46451026962730708e+01  1.85745598718441158e+01   +9.71028953335410616e-01  +1.69724581118121520e+00  +2.20714606325030758e+01  +1.46934217161598355e+02  +1.22420876262170406e+01  -4.42574301169906221e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.12006668950917359e+01  -5.74748343227699223e+01  3.06638805553511844e+01   +9.63069269805931993e-01  +3.90490526789940251e+00  +2.77889316746912556e+01  +1.46658407892780161e+02  +1.41068547981236723e+01  -3.80369050042453637e+03  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.25444572342630494e+01  -3.64562014276789270e+01  2.67007456169403623e+00   +9.89570050380678246e-01  +4.69670903078750812e-01  +5.22548990548110659e+00  +1.46485616110328692e+02  +3.58187926890728988e+02  +7.81168634245565130e+01  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.29585899658294608e+01  -3.73428817744264165e+01  2.87572485548689150e+00   +9.80679190974471426e-01  +6.22609943439287106e-01  +5.49538399282299128e+00  +1.46481745742547474e+02  +3.59678114896653653e+02  +1.88542046258811808e+02  
